rfid,flight_duration,hive,nosema,gbd
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,1323.93,19,0,1
7A B4 92 05 08 00 12 E0,0.429,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,8.551,19,0,1
7A B4 92 05 08 00 12 E0,0.449,19,0,1
7A B4 92 05 08 00 12 E0,0.409,19,0,1
7A B4 92 05 08 00 12 E0,0.459,19,0,1
7A B4 92 05 08 00 12 E0,2.651,19,0,1
7A B4 92 05 08 00 12 E0,353.899,19,0,1
7A B4 92 05 08 00 12 E0,0.402,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0.439,19,0,1
7A B4 92 05 08 00 12 E0,0.422,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,12.568,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0.475,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,1364.04,19,0,1
7A B4 92 05 08 00 12 E0,0.435,19,0,1
7A B4 92 05 08 00 12 E0,22.629,19,0,1
7A B4 92 05 08 00 12 E0,0.423,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.449,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,36.713,19,0,1
7A B4 92 05 08 00 12 E0,0.44,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,12.211,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,5.859,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.42,19,0,1
7A B4 92 05 08 00 12 E0,0.455,19,0,1
7A B4 92 05 08 00 12 E0,0,19,0,1
7A B4 92 05 08 00 12 E0,13.889,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.421,19,0,1
7A B4 92 05 08 00 12 E0,355.756,19,0,1
7A B4 92 05 08 00 12 E0,7.686,19,0,1
7A B4 92 05 08 00 12 E0,0.451,19,0,1
7A B4 92 05 08 00 12 E0,0.889,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.45,19,0,1
7A B4 92 05 08 00 12 E0,0,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.477,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,2.648,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0.463,19,0,1
7A B4 92 05 08 00 12 E0,0.41,19,0,1
7A B4 92 05 08 00 12 E0,0.408,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.422,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.444,19,0,1
7A B4 92 05 08 00 12 E0,7.158,19,0,1
7A B4 92 05 08 00 12 E0,0.471,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,7.124,19,0,1
7A B4 92 05 08 00 12 E0,9.92,19,0,1
7A B4 92 05 08 00 12 E0,951.826,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.442,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,8.547,19,0,1
7A B4 92 05 08 00 12 E0,9.438,19,0,1
7A B4 92 05 08 00 12 E0,0.408,19,0,1
7A B4 92 05 08 00 12 E0,0.439,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,613.088,19,0,1
7A B4 92 05 08 00 12 E0,0.455,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,176.542,19,0,1
7A B4 92 05 08 00 12 E0,2.606,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.473,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,1533.74,19,0,1
7A B4 92 05 08 00 12 E0,0.864,19,0,1
7A B4 92 05 08 00 12 E0,10.854,19,0,1
7A B4 92 05 08 00 12 E0,0.435,19,0,1
7A B4 92 05 08 00 12 E0,228.833,19,0,1
7A B4 92 05 08 00 12 E0,0.438,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.437,19,0,1
7A B4 92 05 08 00 12 E0,38.352,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,1072.17,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,4.148,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,234.998,19,0,1
7A B4 92 05 08 00 12 E0,3.073,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.475,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.451,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.451,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,1408.01,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.421,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,31.502,19,0,1
7A B4 92 05 08 00 12 E0,51.812,19,0,1
7A B4 92 05 08 00 12 E0,0.42,19,0,1
7A B4 92 05 08 00 12 E0,0.421,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,12.179,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,197.69,19,0,1
7A B4 92 05 08 00 12 E0,0.463,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,20.173,19,0,1
7A B4 92 05 08 00 12 E0,1275.13,19,0,1
7A B4 92 05 08 00 12 E0,0.449,19,0,1
7A B4 92 05 08 00 12 E0,0.42,19,0,1
7A B4 92 05 08 00 12 E0,10.417,19,0,1
7A B4 92 05 08 00 12 E0,78270,19,0,1
7A B4 92 05 08 00 12 E0,0.472,19,0,1
7A B4 92 05 08 00 12 E0,0.42,19,0,1
7A B4 92 05 08 00 12 E0,52.172,19,0,1
7A B4 92 05 08 00 12 E0,0.422,19,0,1
7A B4 92 05 08 00 12 E0,1454.11,19,0,1
7A B4 92 05 08 00 12 E0,5.909,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,173.479,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,4.041,19,0,1
7A B4 92 05 08 00 12 E0,1906.89,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,5.052,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,239.091,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.901,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.421,19,0,1
7A B4 92 05 08 00 12 E0,0.43,19,0,1
7A B4 92 05 08 00 12 E0,7.126,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,1591.64,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.444,19,0,1
7A B4 92 05 08 00 12 E0,0.873,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.867,19,0,1
7A B4 92 05 08 00 12 E0,2.229,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,19.011,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.438,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.879,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,38.746,19,0,1
7A B4 92 05 08 00 12 E0,0.42,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.442,19,0,1
7A B4 92 05 08 00 12 E0,4.098,19,0,1
7A B4 92 05 08 00 12 E0,0.43,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.441,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,279.929,19,0,1
7A B4 92 05 08 00 12 E0,4.906,19,0,1
7A B4 92 05 08 00 12 E0,1476.83,19,0,1
7A B4 92 05 08 00 12 E0,5.424,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,154.547,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,12.071,19,0,1
7A B4 92 05 08 00 12 E0,1303.62,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,37.413,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,38.706,19,0,1
7A B4 92 05 08 00 12 E0,10.857,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.442,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,168339,19,0,1
7A B4 92 05 08 00 12 E0,0.478,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.472,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.881,19,0,1
7A B4 92 05 08 00 12 E0,0.465,19,0,1
7A B4 92 05 08 00 12 E0,8.473,19,0,1
7A B4 92 05 08 00 12 E0,74.857,19,0,1
7A B4 92 05 08 00 12 E0,11.332,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.449,19,0,1
7A B4 92 05 08 00 12 E0,8.081,19,0,1
7A B4 92 05 08 00 12 E0,0.451,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.47,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.45,19,0,1
7A B4 92 05 08 00 12 E0,0.421,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.447,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,91.345,19,0,1
7A B4 92 05 08 00 12 E0,6.82,19,0,1
7A B4 92 05 08 00 12 E0,1178.71,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,0.448,19,0,1
7A B4 92 05 08 00 12 E0,4.411,19,0,1
7A B4 92 05 08 00 12 E0,0.438,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.446,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,75.995,19,0,1
7A B4 92 05 08 00 12 E0,57.973,19,0,1
7A B4 92 05 08 00 12 E0,0.889,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,8.638,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,79925.5,19,0,1
7A B4 92 05 08 00 12 E0,5.385,19,0,1
7A B4 92 05 08 00 12 E0,1042.35,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,35.163,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.421,19,0,1
7A B4 92 05 08 00 12 E0,0.879,19,0,1
7A B4 92 05 08 00 12 E0,1.795,19,0,1
7A B4 92 05 08 00 12 E0,50.504,19,0,1
7A B4 92 05 08 00 12 E0,5.488,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.468,19,0,1
7A B4 92 05 08 00 12 E0,331.344,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,6.703,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.445,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.437,19,0,1
7A B4 92 05 08 00 12 E0,4.022,19,0,1
7A B4 92 05 08 00 12 E0,8.59,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,0.427,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.47,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,1745.7,19,0,1
7A B4 92 05 08 00 12 E0,0.464,19,0,1
7A B4 92 05 08 00 12 E0,1.785,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,6.408,19,0,1
7A B4 92 05 08 00 12 E0,357.734,19,0,1
7A B4 92 05 08 00 12 E0,2.632,19,0,1
7A B4 92 05 08 00 12 E0,0.482,19,0,1
7A B4 92 05 08 00 12 E0,0.426,19,0,1
7A B4 92 05 08 00 12 E0,1637.19,19,0,1
7A B4 92 05 08 00 12 E0,0.485,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.415,19,0,1
7A B4 92 05 08 00 12 E0,16.743,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,246.968,19,0,1
7A B4 92 05 08 00 12 E0,850.577,19,0,1
7A B4 92 05 08 00 12 E0,0.446,19,0,1
7A B4 92 05 08 00 12 E0,1.307,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,19.916,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.453,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0.422,19,0,1
7A B4 92 05 08 00 12 E0,0.449,19,0,1
7A B4 92 05 08 00 12 E0,0.419,19,0,1
7A B4 92 05 08 00 12 E0,0,19,0,1
7A B4 92 05 08 00 12 E0,11.722,19,0,1
7A B4 92 05 08 00 12 E0,0.474,19,0,1
7A B4 92 05 08 00 12 E0,1037.58,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.413,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,456.766,19,0,1
7A B4 92 05 08 00 12 E0,100.143,19,0,1
7A B4 92 05 08 00 12 E0,6.271,19,0,1
7A B4 92 05 08 00 12 E0,1866.13,19,0,1
7A B4 92 05 08 00 12 E0,0.483,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,5.043,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,324.04,19,0,1
7A B4 92 05 08 00 12 E0,0.42,19,0,1
7A B4 92 05 08 00 12 E0,5.304,19,0,1
7A B4 92 05 08 00 12 E0,0.468,19,0,1
7A B4 92 05 08 00 12 E0,1364.96,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.446,19,0,1
7A B4 92 05 08 00 12 E0,0.428,19,0,1
7A B4 92 05 08 00 12 E0,7.754,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,331.831,19,0,1
7A B4 92 05 08 00 12 E0,0.435,19,0,1
7A B4 92 05 08 00 12 E0,1639.37,19,0,1
7A B4 92 05 08 00 12 E0,0.435,19,0,1
7A B4 92 05 08 00 12 E0,17.658,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,28.977,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.466,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,4.979,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.447,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,929.087,19,0,1
7A B4 92 05 08 00 12 E0,0.472,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,18.038,19,0,1
7A B4 92 05 08 00 12 E0,67.671,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,5.444,19,0,1
7A B4 92 05 08 00 12 E0,0.434,19,0,1
7A B4 92 05 08 00 12 E0,0.425,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.421,19,0,1
7A B4 92 05 08 00 12 E0,257.768,19,0,1
7A B4 92 05 08 00 12 E0,0.474,19,0,1
7A B4 92 05 08 00 12 E0,179.634,19,0,1
7A B4 92 05 08 00 12 E0,0.432,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,13.644,19,0,1
7A B4 92 05 08 00 12 E0,79158.2,19,0,1
7A B4 92 05 08 00 12 E0,9.432,19,0,1
7A B4 92 05 08 00 12 E0,0.433,19,0,1
7A B4 92 05 08 00 12 E0,0.431,19,0,1
7A B4 92 05 08 00 12 E0,0.476,19,0,1
7A B4 92 05 08 00 12 E0,1152.88,19,0,0
7A B4 92 05 08 00 12 E0,17.821,19,0,0
7A B4 92 05 08 00 12 E0,184.47,19,0,0
7A B4 92 05 08 00 12 E0,0.424,19,0,0
F7 AB 92 05 08 00 12 E0,0,23,1,1
F7 AB 92 05 08 00 12 E0,0.426,23,1,1
F7 AB 92 05 08 00 12 E0,0.427,23,1,1
F7 AB 92 05 08 00 12 E0,0.46,23,1,1
F7 AB 92 05 08 00 12 E0,0.431,23,1,1
F7 AB 92 05 08 00 12 E0,0.433,23,1,1
F7 AB 92 05 08 00 12 E0,0.458,23,1,1
F7 AB 92 05 08 00 12 E0,0.431,23,1,1
5B B4 92 05 08 00 12 E0,0,19,1,1
5B B4 92 05 08 00 12 E0,0.875,19,1,1
5B B4 92 05 08 00 12 E0,0.476,19,1,1
5B B4 92 05 08 00 12 E0,0.425,19,1,1
5B B4 92 05 08 00 12 E0,0.457,19,1,1
5B B4 92 05 08 00 12 E0,0.911,19,1,1
5B B4 92 05 08 00 12 E0,0.431,19,1,1
5B B4 92 05 08 00 12 E0,0.444,19,1,1
5B B4 92 05 08 00 12 E0,0.431,19,1,1
5B B4 92 05 08 00 12 E0,0.451,19,1,1
5B B4 92 05 08 00 12 E0,0.434,19,1,1
5B B4 92 05 08 00 12 E0,0.432,19,1,1
5B B4 92 05 08 00 12 E0,0.441,19,1,1
5B B4 92 05 08 00 12 E0,1.329,19,1,1
5B B4 92 05 08 00 12 E0,19.431,19,1,1
5B B4 92 05 08 00 12 E0,0.434,19,1,1
5B B4 92 05 08 00 12 E0,393.175,19,1,1
5B B4 92 05 08 00 12 E0,26.312,19,1,1
5B B4 92 05 08 00 12 E0,0.433,19,1,1
5B B4 92 05 08 00 12 E0,0.426,19,1,1
5B B4 92 05 08 00 12 E0,0.433,19,1,1
5B B4 92 05 08 00 12 E0,0.442,19,1,1
5B B4 92 05 08 00 12 E0,0.437,19,1,1
5B B4 92 05 08 00 12 E0,15.91,19,1,1
5B B4 92 05 08 00 12 E0,0.438,19,1,1
5B B4 92 05 08 00 12 E0,0.429,19,1,1
5B B4 92 05 08 00 12 E0,0.426,19,1,1
5B B4 92 05 08 00 12 E0,0.431,19,1,1
5B B4 92 05 08 00 12 E0,0.426,19,1,1
5B B4 92 05 08 00 12 E0,0,19,1,1
5B B4 92 05 08 00 12 E0,0.454,19,1,1
5B B4 92 05 08 00 12 E0,4.868,19,1,1
5B B4 92 05 08 00 12 E0,0.442,19,1,1
5B B4 92 05 08 00 12 E0,740.24,19,1,1
5B B4 92 05 08 00 12 E0,9.115,19,1,1
5B B4 92 05 08 00 12 E0,0.441,19,1,1
5B B4 92 05 08 00 12 E0,57.338,19,1,1
5B B4 92 05 08 00 12 E0,0.427,19,1,1
5B B4 92 05 08 00 12 E0,0.42,19,1,1
5B B4 92 05 08 00 12 E0,0.431,19,1,1
5B B4 92 05 08 00 12 E0,0.448,19,1,1
5B B4 92 05 08 00 12 E0,0.431,19,1,1
5B B4 92 05 08 00 12 E0,0.431,19,1,1
5B B4 92 05 08 00 12 E0,292.951,19,1,1
5B B4 92 05 08 00 12 E0,6.365,19,1,1
5B B4 92 05 08 00 12 E0,1067,19,1,1
5B B4 92 05 08 00 12 E0,0.435,19,1,1
5B B4 92 05 08 00 12 E0,3.092,19,1,1
5B B4 92 05 08 00 12 E0,979.485,19,1,1
5B B4 92 05 08 00 12 E0,0.891,19,1,1
5B B4 92 05 08 00 12 E0,4.902,19,1,1
5B B4 92 05 08 00 12 E0,0.426,19,1,1
5B B4 92 05 08 00 12 E0,0.405,19,1,1
5B B4 92 05 08 00 12 E0,6.799,19,1,1
5B B4 92 05 08 00 12 E0,0.432,19,1,1
5B B4 92 05 08 00 12 E0,821.736,19,1,1
5B B4 92 05 08 00 12 E0,10.767,19,1,1
5B B4 92 05 08 00 12 E0,0.433,19,1,1
5B B4 92 05 08 00 12 E0,893.588,19,1,1
5B B4 92 05 08 00 12 E0,0.461,19,1,1
5B B4 92 05 08 00 12 E0,16.238,19,1,1
5B B4 92 05 08 00 12 E0,0.438,19,1,1
5B B4 92 05 08 00 12 E0,0.433,19,1,1
5B B4 92 05 08 00 12 E0,0.432,19,1,1
5B B4 92 05 08 00 12 E0,80802.6,19,1,1
5B B4 92 05 08 00 12 E0,0.445,19,1,1
5B B4 92 05 08 00 12 E0,17.144,19,1,1
5B B4 92 05 08 00 12 E0,0.462,19,1,1
5B B4 92 05 08 00 12 E0,41.407,19,1,1
5B B4 92 05 08 00 12 E0,0.436,19,1,1
5B B4 92 05 08 00 12 E0,0.419,19,1,1
5B B4 92 05 08 00 12 E0,1337.21,19,1,1
5B B4 92 05 08 00 12 E0,7.602,19,1,1
5B B4 92 05 08 00 12 E0,0.464,19,1,1
5B B4 92 05 08 00 12 E0,0.431,19,1,1
5B B4 92 05 08 00 12 E0,0.427,19,1,1
